Cell_ID	Longitude	Latitude	Bird_Richness	Bird_Beta_-_Jaccard	Mammal_Richness	Mammal_Beta_-_Jaccard	Amphibian_Richness	Amphibian_Beta_-_Jaccard	Cell_Area	EcoRegions_Count	EcoRegions_Jaccard	AET	NDVI	Topographical_Range	Topographical_Average	PET	Annual_Mean_Temperature	Mean_Temperature_Diurnal_Range	Isothermality	Mean_Temperature_of_Warmest_Quarter	Mean_Temperature_of_Coldest_Quarter	Mean_Relative_Humidity	Mean_Annual_Precipitation	Precipitation_Seasonality	Precipitation_in_the_Wettest_Quarter	Precipitation_of_Driest_Quarter
2973	-66.5	-33.5	169	0.302	41	0.281	5	0.615	10244.527	3	0	44.328	29.4	1134	634.215	70.847	16.5333	15.3111	4.8528	23.4944	9.2722	55.208	485.861	68.889	236.389	25.889
2974	-66.5	-32.5	175	0.322	45	0.262	6	0.6	10360.253	1	0.75	42.89	28.5	1290	668.16	74.655	17.3833	14.2889	4.6806	24.275	10.1611	54.806	451.611	75.972	236.778	21.139
2975	-66.5	-31.5	179	0.33	48	0.226	7	0.533	10472.92	1	0.75	36.303	26.4	1178	574.507	82.603	19.0444	13.4833	4.5417	25.8583	11.75	55.958	407.361	81.306	226.139	17.444
2976	-66.5	-30.5	171	0.416	49	0.222	5	0.667	10582.497	1	0.75	33.555	27.7	1114	638.243	83.91	19.3028	13.5833	4.5889	25.9417	11.9944	55.007	371.083	83.028	204.833	12.722
2977	-66.5	-29.5	171	0.466	49	0.329	4	0.733	10688.956	2	0.5	30.97	21.7	1824	555.444	91.868	20.1639	14.3806	4.5417	27.1028	12.45	54.326	339.139	82.111	184.333	13.333
2978	-66.5	-28.5	156	0.549	54	0.432	5	0.737	10792.27	3	0.4	33.528	23	3192	1092.438	77.192	18.1472	15.4167	4.8167	24.9722	10.6194	53.458	313.056	88.111	182.944	14.806
2979	-66.5	-27.5	140	0.651	60	0.423	6	0.667	10892.41	3	0.4	35.547	19.9	3578	1970.403	71.455	15.4833	14.8556	5.1056	21.4444	8.8472	49.063	238.889	94.611	146.583	12.333
2980	-66.5	-26.5	138	0.658	64	0.402	5	0.706	10989.349	4	0.333	31.317	12	3118	3750.264	37.085	8.1972	14.2694	5.7778	12.5167	3.2194	27.222	147.361	102.278	98.889	4.417
2981	-66.5	-25.5	126	0.64	61	0.424	2	0.889	11083.061	4	0.333	36.835	8.4	3341	3683.917	42.52	8.0778	15.2028	6.0861	11.9944	3.2417	27.333	125.917	110.278	90.667	2.361
2982	-66.5	-24.5	121	0.584	46	0.586	1	0.933	11173.519	4	0.333	24.325	7.7	2459	4220.056	24.383	5.575	16.8083	6.3611	9.3056	0.5972	14.215	112.889	113.944	82.167	2.222
2983	-66.5	-23.5	111	0.541	46	0.589	3	0.727	11260.697	2	0.714	37.255	7	1522	4116.271	38.99	6.9083	18.0611	6.3417	10.7778	1.4833	19.993	106.528	122.667	81.556	0.778
2984	-66.5	-22.5	104	0.483	44	0.6	4	0.636	11344.569	2	0.6	29.323	10	1523	4315.139	37.95	5.8056	19.0194	6.3778	9.6833	0.0472	16.424	117.194	132.472	91.694	0.25
2985	-66.5	-21.5	105	0.407	36	0.625	4	0.6	11425.11	2	0.5	22.97	10	1572	4035.938	48.178	7.7639	18.4361	6.3167	11.5472	1.9	31.021	121.889	138.861	98.389	0
2986	-66.5	-20.5	110	0.368	38	0.537	3	0.571	11502.296	3	0.25	17.1	10	1165	3812.028	48.097	9.3861	17.2111	6.2556	12.8194	3.8083	41.896	151.028	130.944	116.25	0.639
2987	-66.5	-19.5	125	0.335	46	0.549	4	0.636	11576.102	2	0.333	25.385	11.3	1293	4094.632	47.14	7.5778	16.7944	6.4611	10.375	3.2194	38.917	217.306	118.222	153.917	1.417
2988	-66.5	-18.5	137	0.671	61	0.628	5	0.833	11646.503	3	0.4	35.468	19.7	1708	3890.653	51.313	8.9944	16.8222	6.5472	11.7	5.1556	44.993	407.722	108.778	267.333	6.722
2989	-66.5	-17.5	201	0.77	102	0.543	14	0.829	11713.477	4	0.429	46.64	28.2	2266	3487.028	61.145	10.9361	16.7833	6.8472	13.0028	7.9639	48.449	705.75	90.278	410.972	26.639
2990	-66.5	-16.5	591	0.398	169	0.335	22	0.794	11777.001	4	0.429	87.718	62.7	3991	1839.917	101.955	18.2222	13.75	6.9278	19.675	15.9111	60.681	1773	62.778	819.917	144.25
2991	-66.5	-15.5	579	0.41	166	0.341	54	0.539	11837.052	3	0.571	104.975	89.2	2192	521.458	108.787	24.5722	10.9889	6.4139	26.0389	21.975	68.611	2100.694	53	908.028	200.806
2992	-66.5	-14.5	578	0.285	175	0.262	68	0.37	11893.607	2	0.5	120.615	81.8	140	215.764	130.53	25.5417	11.1194	6.6694	26.7944	23.3417	72.653	1725.306	54.556	756.417	164.694
2993	-66.5	-13.5	534	0.218	171	0.201	69	0.303	11946.646	2	0.5	119.338	62.7	45	210.632	133.99	26.0944	11.5889	7.0972	26.9972	24.5528	73.542	1573.528	59.611	705.972	118.444
2994	-66.5	-12.5	489	0.28	167	0.212	74	0.245	11996.147	2	0.6	108.278	68.9	105	213.347	122.757	26.3111	11.5167	7.075	27.1861	24.9167	74.5	1537.278	62	707.194	101.917
2995	-66.5	-11.5	508	0.237	163	0.231	80	0.223	12042.09	2	0.6	101.567	88.2	45	181.257	119.83	26.35	11.3333	6.95	27.1972	25.0028	76.285	1588.472	61.722	723.75	100.333
2996	-66.5	-10.5	519	0.149	166	0.194	79	0.378	12084.455	3	0.571	111.245	90	15	149.382	128.725	26.325	11.0083	7.1306	27.0778	25.1861	78.528	1770.694	60.667	756.278	80.833
2997	-66.5	-9.5	526	0.139	164	0.18	101	0.179	12123.224	4	0.5	115.32	90	30	135.431	125.76	26.0917	10.8222	7.5417	26.7444	25.1667	81.819	1872.222	60.444	788.806	83.444
2998	-66.5	-8.5	528	0.108	166	0.103	101	0.137	12158.377	2	0.667	117.603	81.4	120	111.931	126.135	25.9417	10.7472	7.7833	26.4833	25.1556	84.049	2030.25	57	823.167	113.75
2999	-66.5	-7.5	531	0.085	170	0.061	100	0.065	12189.896	3	0	117.683	80	30	75.847	125	25.975	10.4361	7.9222	26.4278	25.3111	85.507	2374.028	52.361	935.444	165.694
3000	-66.5	-6.5	526	0.076	170	0.115	99	0.092	12217.766	2	0.333	119.252	80	30	83.625	124.188	26.0667	9.9083	8.0111	26.4361	25.5306	86.806	2534.417	47.25	975.361	224.528
3001	-66.5	-5.5	525	0.092	172	0.113	97	0.11	12241.969	2	0	118.595	80	60	48.354	120.493	26.1611	9.2861	8.0472	26.5111	25.7306	87.326	2614.333	42.889	972.722	272.722
3002	-66.5	-4.5	533	0.079	181	0.067	101	0.065	12262.491	2	0.333	120.073	80	60	47.458	120.728	26.1722	8.9833	8.1722	26.5222	25.7556	87.514	2711.556	34.917	942.528	362.25
3003	-66.5	-3.5	515	0.142	179	0.114	99	0.1	12279.317	2	0.5	120.685	80	0	60	120.83	25.925	9.1472	8.4528	26.3306	25.4444	87.778	2888.139	25.889	943.917	462.667
3004	-66.5	-2.5	525	0.101	183	0.112	93	0.139	12292.434	3	0.4	123.165	80	0	60	123.195	25.6528	9.3139	8.5778	26.125	25.1	88	2932.472	20.556	919.972	533.639
3005	-66.5	-1.5	437	0.288	174	0.151	80	0.216	12301.828	4	0.429	122.672	80	0	60	122.68	25.8889	9.0417	8.5944	26.3167	25.2889	88.313	2922.056	19.278	923.722	565.639
3006	-66.5	-0.5	473	0.151	169	0.129	73	0.24	12307.489	3	0.625	122.815	86.8	30	61.618	123.237	26.325	8.8083	8.6333	26.6861	25.6667	87.819	2856.111	19.639	897.25	538.306
3007	-66.5	0.5	493	0.163	177	0.132	77	0.156	12309.406	5	0.167	120.64	83.1	1220	159.667	120.662	26.4639	9.5111	8.8972	26.7806	25.8194	87.521	3090.861	20.667	983.056	609.611
3008	-66.5	1.5	520	0.107	182	0.125	73	0.189	12307.569	3	0.5	135.317	80.9	1920	159.41	135.35	26.7083	11.1472	9.0417	27.0472	26.1139	85.618	3145.417	23.722	1059.722	588.639
3009	-66.5	2.5	519	0.145	187	0.105	63	0.388	12301.971	2	0.667	145.48	85.8	30	91.153	145.52	26.6222	11.8722	8.9278	27.05	25.9389	82.389	3350.222	34.278	1246.75	492.472
3010	-66.5	3.5	538	0.146	192	0.111	55	0.4	12292.604	5	0.286	113.475	86	655	218.653	113.52	26.7833	11.175	8.4222	27.4333	25.9028	80.442	3335.278	46.25	1361.222	350.75
3011	-66.5	4.5	560	0.173	188	0.153	37	0.58	12279.464	4	0.333	87.585	86.8	1040	469.715	87.625	26.0861	11.1806	8.0028	26.8167	25.1694	78.326	2984.194	62.833	1363.5	174.861
3012	-66.5	5.5	569	0.179	180	0.189	35	0.444	12262.544	4	0.333	71.733	84.3	1950	939.299	72.657	24.8806	11.2306	7.5444	25.7194	23.9583	75.354	2814.75	70.472	1385.972	125.611
3013	-66.5	6.5	516	0.27	177	0.177	40	0.31	12241.843	4	0.2	71.043	81.6	1130	652.667	81.468	25.7528	10.8333	7.2806	26.7083	24.8194	72.424	2265.778	79.694	1203.167	63.111
3014	-66.5	7.5	384	0.423	169	0.188	33	0.327	12217.358	3	0.4	92.647	60.4	610	128.306	135.357	27.4667	9.7778	7.3833	28.4111	26.6333	71.472	1614.639	89.083	910.028	20.972
3015	-66.5	8.5	344	0.401	167	0.201	25	0.5	12189.089	2	0.667	85.147	43	90	107.361	140.61	27.05	10.3333	7.7639	27.9222	26.4694	71.25	1288.194	84.444	699.639	11.861
3016	-66.5	9.5	368	0.261	169	0.111	31	0.5	12157.038	3	0.25	83.368	61.3	600	272.361	124.243	25.9694	10.8583	7.8833	26.7556	25.3139	73.021	1034.167	82.139	550.639	18.944
3017	-66.5	10.5	407	0.171	171	0.05	33	0.466	12121.206	3	0.25	96.425	81.74	1700	553.778	123.17	23.9833	10.2292	7.8333	24.7292	22.8208	78.542	1419.417	51.667	594.833	126.75
3018	-66.5	45.5	186	0.184	40	0.13	13	0.133	8626.442	2	0.333	44.455	60	238	75.867	45.038	5.5286	9.5257	2.6229	16.7171	-6.5971	79.104	1181.171	12.257	352.486	262.829
3019	-66.5	46.5	178	0.233	42	0.125	13	0.133	8469.989	3	0	42.595	58.7	485	220.188	43.193	3.9083	11.0167	2.6444	16.7806	-9.8639	80.736	1105.528	10.389	311.417	240.25
3020	-66.5	47.5	179	0.123	40	0.13	11	0.154	8310.969	2	0.333	39.86	55	606	342.09	40.138	2.55	10.5833	2.5139	15.6833	-11.3417	80.167	1094.583	12.111	304.972	228.889
3021	-66.5	48.5	167	0.181	40	0.13	11	0.083	8149.441	2	0.333	38.515	50.25	790	389.604	38.685	1.6139	9.1417	2.2806	14.3722	-11.7889	77.319	1084.5	13.278	311.444	220.889
3022	-66.5	50.5	136	0.183	38	0	6	0.143	7819.087	1	0.5	36.3	35.06	695	338.323	36.417	-0.4886	10.18	2.3571	12.9714	-15.0543	82.417	1092.029	16.2	319.086	213.257
3023	-66.5	51.5	93	0.411	32	0.179	3	0.5	7650.379	2	0	32.367	29.9	336	604.292	32.4	-2.9167	10.9972	2.35	11.7167	-18.8944	84.972	982.528	26.25	327.889	163.028
3024	-66.5	52.5	84	0.143	31	0.114	3	0	7479.396	2	0	32.428	22.2	206	576.194	32.487	-3.625	10.9583	2.2889	11.4806	-20.1833	85.965	879.667	30.444	312.056	140.306
3025	-66.5	53.5	75	0.157	31	0.061	2	0.333	7306.198	2	0	31.902	12.8	273	567.91	31.975	-4.25	10.1917	2.1556	11.0056	-20.8222	86	842.917	30.111	299.917	141.222
3026	-66.5	54.5	70	0.125	29	0.121	2	0	7130.846	1	0.5	30.975	10	187	509.889	31.067	-4.6222	9.4167	2.0167	10.7222	-21.0556	87.236	776.306	32.111	281.361	130.556
3027	-66.5	55.5	60	0.178	28	0.067	2	0	6953.399	1	0	30.387	10	222	495.826	30.56	-5.3167	8.9389	1.9167	10.0139	-21.6194	88.25	702.694	34	260.306	115.694
3028	-66.5	56.5	60	0.189	27	0.069	2	0	6773.919	1	0	29.892	10	213	363.111	30.253	-5.5194	8.7472	1.9	9.5	-21.55	88.722	609.111	35.361	230.528	96.972
3029	-66.5	57.5	55	0.257	24	0.143	2	0	6592.466	1	0.5	28.65	10	198	203.514	29.093	-5.7694	8.4278	1.9	8.6722	-21.2056	89	540.889	35.583	205.778	84.194
3030	-66.5	58.5	52	0.219	21	0.192	2	0	6409.102	1	0.5	30.41	10	225	58.827	31.043	-5.5	8.0903	1.9064	8.1	-20.1194	90.222	464.032	37.161	180.419	69.161
3031	-65.5	-44.5	128	0.3	17	0.32	1	0.667	8778.356	1	0.5	16.75	0	420	124.841	56.025	12.3462	10.8846	4.6192	18.0308	6.45	51.225	181.769	41.731	72.231	25.846
3032	-65.5	-43.5	122	0.247	22	0.12	2	0.5	8925.683	2	0	15.897	3.83	418	124.451	58.72	12.7636	12.4454	4.7061	19.0546	6.1697	48.519	181.788	21.667	57.97	36.182
3033	-65.5	-42.5	132	0.195	23	0.207	3	0.571	9070.304	1	0.5	15.697	0	302	143.844	59.04	13.275	13.0194	4.7722	19.775	6.6361	50.006	179.25	18.833	53.083	36.694
3034	-65.5	-41.5	130	0.34	24	0.294	3	0.625	9212.185	1	0.5	20.082	0	510	191.81	59.608	13.675	12.9972	4.7194	20.3556	6.9639	49.814	210.917	16.944	62.806	44.639
3035	-65.5	-40.5	150	0.18	27	0.289	3	0.625	9351.29	1	0.667	23.003	2.32	303	112.806	65.72	14.9278	13.6583	4.7194	21.8583	7.9833	49.494	247.472	18.417	74.139	51.889
3036	-65.5	-39.5	166	0.144	27	0.357	4	0.429	9487.585	1	0.667	27.617	12.1	120	163.438	68.543	15.1778	15.3222	4.8611	22.4222	7.9	49.045	274.194	22.889	81.722	52.944
3037	-65.5	-38.5	174	0.108	32	0.238	4	0.429	9621.037	2	0	33.875	13.5	274	209.097	67.245	15.1083	15.9611	4.9	22.6611	7.5722	50.331	330.083	36.167	111.25	47.944
3038	-65.5	-37.5	182	0.09	36	0.182	4	0.556	9751.613	2	0.333	42.237	25	180	281.694	65.767	15.1083	16.0944	4.9194	22.6972	7.575	53.353	429.611	44.667	156.5	45.833
3039	-65.5	-36.5	178	0.123	37	0.229	5	0.444	9879.282	1	0.667	47.295	30.7	166	327.201	66.57	15.4611	16.225	4.8667	22.9139	8.0278	57.308	540.389	50.472	212.583	45.556
3040	-65.5	-35.5	178	0.11	36	0.308	6	0.4	10004.011	1	0.667	47.093	34.2	181	374.903	68.085	16.0972	16.6417	4.9667	23.4167	8.6056	59.519	525.861	52.611	212.556	41
3041	-65.5	-34.5	182	0.18	37	0.339	7	0.5	10125.769	1	0.75	47.48	35.6	324	379.625	67.198	16.4139	16.3861	5.0333	23.3889	9.0917	60.263	531.722	56.528	223.222	36.306
3042	-65.5	-33.5	194	0.245	45	0.237	8	0.619	10244.527	2	0.5	52.752	39	1015	735.896	65.225	15.7417	15.3611	5.0194	22.3222	8.8	58.34	622.917	63.083	279.361	36.833
3043	-65.5	-32.5	225	0.208	48	0.213	9	0.609	10360.253	2	0.5	52.885	38.1	1232	838.139	66.198	16.3222	14.2306	4.8889	22.7111	9.5639	55.468	594.25	70.028	288.361	29.361
3044	-65.5	-31.5	233	0.223	49	0.21	12	0.478	10472.92	1	0.5	51.705	36.2	926	521.833	76.422	18.6306	13.7417	4.8028	24.8694	11.8611	56.192	524.417	73.778	267.361	23.167
3045	-65.5	-30.5	228	0.283	51	0.239	9	0.625	10582.497	1	0.75	48.523	29.8	732	247.056	87.918	20.3028	13.5639	4.7361	26.4556	13.4389	56.468	460.944	77.222	241.5	17.5
3046	-65.5	-29.5	243	0.298	52	0.32	9	0.625	10688.956	2	0.5	41.313	24.4	1136	327.389	91.472	20.6278	13.9	4.6194	27.0556	13.3972	55.513	418.583	79.889	222.861	15.556
3047	-65.5	-28.5	263	0.314	55	0.427	8	0.692	10792.27	2	0.5	44.515	46	2610	831.014	83.14	18.8833	13.8083	4.6306	25.2194	11.7444	56.519	477.528	81.389	256.556	18.639
3048	-65.5	-27.5	300	0.319	69	0.349	11	0.56	10892.41	4	0.2	67.287	57.9	3889	830.229	76.892	18.8417	13.25	4.7778	24.5833	12.3889	62.218	745.806	68.361	357.861	50.722
3049	-65.5	-26.5	316	0.324	87	0.223	14	0.391	10989.349	4	0.2	50.602	52.9	3738	1664.979	64.43	15.6139	12.6028	5.1833	20.3944	10.2472	60.365	497.444	95.083	290.861	14.667
3050	-65.5	-25.5	260	0.455	83	0.302	10	0.6	11083.061	4	0.333	43.415	48.3	3174	1911.458	64.165	15.1	14.4611	5.5389	19.5278	9.7167	60.667	361.139	109.306	241.278	4.417
3051	-65.5	-24.5	212	0.573	87	0.336	7	0.781	11173.519	4	0.333	48.078	44.9	4030	2415.903	54.035	12.9361	15.3361	5.7778	17.0861	7.6417	50.679	446.278	105.639	288	8.806
3052	-65.5	-23.5	181	0.631	90	0.328	7	0.794	11260.697	4	0.429	35.05	24.8	3666	3435.014	41.297	9.4083	17.7722	6.1167	13.5028	3.8	40.385	253	110.194	171.167	4.194
3053	-65.5	-22.5	159	0.66	75	0.472	6	0.818	11344.569	4	0.333	34.985	18.4	2381	3688.243	42.453	9.0861	19.6889	6.1889	13.2667	2.9806	37.609	250.917	111.694	175.361	2.167
3054	-65.5	-21.5	152	0.643	66	0.529	4	0.846	11425.11	4	0.2	32.625	13.1	1733	3358.583	58.39	12.2389	18.2389	6.275	15.8333	6.8083	46.205	323.667	111.583	221.917	1.806
3055	-65.5	-20.5	156	0.583	65	0.529	6	0.7	11502.296	2	0.6	32.43	12	1734	3265.576	59.11	13.2694	16.4083	6.475	16.0028	9.0417	49.878	367.028	101.944	234.694	5.111
3056	-65.5	-19.5	155	0.583	70	0.545	6	0.739	11576.102	2	0.6	37.87	17.9	2165	3485.167	54.748	11.7417	15.7972	6.6333	13.9278	8.5583	48.25	476.75	95.028	287.694	8.194
3057	-65.5	-18.5	169	0.763	90	0.561	10	0.8	11646.503	2	0.75	45.405	32.5	2549	2746.674	64.718	15.7972	15.4528	6.6028	18.1056	12.6556	51.385	616.111	102.472	397.306	9.806
3058	-65.5	-17.5	384	0.599	146	0.387	26	0.743	11713.477	4	0.556	66.752	43.5	3712	2446.319	79.525	16.3278	15.1222	6.7306	18.4833	13.5	54.201	1274	82.028	633.694	97.222
3059	-65.5	-16.5	610	0.364	178	0.291	52	0.536	11777.001	3	0.625	131.222	80.3	1889	322.007	142.357	24.8528	11.5083	6.2972	26.5528	21.9806	69.43	3322.333	52.694	1423.861	338.167
3060	-65.5	-15.5	565	0.381	176	0.267	60	0.46	11837.052	3	0.571	122.685	82.8	90	220.076	129.222	25.2472	11.125	6.2639	26.8972	22.3222	71.077	2418.972	54	1047.306	225.917
3061	-65.5	-14.5	522	0.223	172	0.189	66	0.333	11893.607	2	0.5	118.145	74.7	0	210	129.762	25.4139	11.5139	6.5861	26.7333	23.05	72.756	1800.917	57.528	805.778	143.417
3062	-65.5	-13.5	481	0.229	169	0.176	68	0.236	11946.646	2	0.333	112.573	55.5	15	208.806	134.493	26.1611	12.0444	7.0722	27.05	24.7528	73	1528.667	62.389	693.194	84.306
3063	-65.5	-12.5	483	0.247	163	0.216	74	0.302	11996.147	3	0.25	107.275	60.5	30	180.056	130.743	26.4806	11.8556	7.0806	27.375	25.2472	74.494	1492.389	65.722	694.222	64.5
3064	-65.5	-11.5	490	0.236	160	0.231	79	0.275	12042.09	4	0.2	106.525	83.9	60	156.313	132.235	26.4778	11.3833	7.0139	27.3333	25.4972	76.064	1592.806	65.806	735.361	59.806
3065	-65.5	-10.5	534	0.141	164	0.192	85	0.309	12084.455	4	0.429	108.125	90	37	176.674	135.14	26.45	10.8583	7.1389	27.2417	25.7083	79.282	1640.944	64.972	731.889	58.333
3066	-65.5	-9.5	527	0.149	163	0.164	96	0.22	12123.224	3	0.571	109.248	83.1	45	129.868	123.778	26.1806	10.6583	7.4917	26.8694	25.4361	81.506	1726.833	63.472	740.583	70.444
3067	-65.5	-8.5	532	0.126	163	0.119	94	0.23	12158.377	2	0.714	114.87	81.1	90	72.729	127.465	26.1667	10.4778	7.6861	26.7306	25.4556	83.519	1995.806	59.944	834.111	99.944
3068	-65.5	-7.5	529	0.102	168	0.087	97	0.126	12189.896	3	0.4	116.513	80	30	62.347	126.433	26.2111	10.2333	7.7694	26.6583	25.6222	85.276	2080.778	50.889	826.389	150.361
3069	-65.5	-6.5	528	0.079	166	0.112	97	0.067	12217.766	2	0.333	118.487	80	45	60.632	125.567	26.2556	9.7972	7.9278	26.6333	25.7889	86.237	2664.167	45.861	1012.333	242.722
3070	-65.5	-5.5	525	0.087	173	0.104	98	0.076	12241.969	2	0.333	121.81	80	15	30.368	124.865	26.3417	9.3028	8.1139	26.6806	25.9361	86.256	2745.944	41.944	1002.972	289.278
3071	-65.5	-4.5	520	0.133	178	0.078	94	0.138	12262.491	2	0.5	122.722	80	8	30.056	123.365	26.4667	9.0167	8.2889	26.7833	26.0611	86.538	2646.222	36.028	928.694	339.556
3072	-65.5	-3.5	518	0.141	178	0.132	95	0.136	12279.317	2	0.5	124.095	80	15	31.25	124.32	26.4556	9.0389	8.4889	26.8056	25.9833	86.5	2758.056	28.028	920.722	429
3073	-65.5	-2.5	528	0.09	174	0.152	90	0.151	12292.434	3	0.4	123.032	80	15	31.25	123.097	26.1806	9.2694	8.6472	26.5861	25.6722	86.981	3191.417	21.944	1040.5	579.278
3074	-65.5	-1.5	430	0.297	171	0.162	78	0.228	12301.828	4	0.429	125.165	80	23	31.674	125.415	26.2111	9.2611	8.7611	26.5944	25.6583	87.006	2787	21.389	911.111	531.056
3075	-65.5	-0.5	460	0.156	176	0.093	73	0.198	12307.489	4	0.5	127.317	88.7	60	46.479	127.532	26.5667	9.2806	8.8528	26.8778	25.9667	86.686	2635.472	20.75	858.278	512.889
3076	-65.5	0.5	470	0.194	177	0.145	73	0.24	12309.406	4	0.333	113.418	86.7	2425	538.424	113.448	25.3972	9.8111	9.0139	25.6972	24.8389	88.897	2835.861	23.194	958.667	558.889
3077	-65.5	1.5	502	0.129	188	0.083	70	0.274	12307.569	4	0.333	119.972	86	2620	775.646	119.985	24.8528	10.525	9.1194	25.1472	24.275	89.974	2839.333	28.194	1004.389	502.389
3078	-65.5	2.5	512	0.144	186	0.084	60	0.412	12301.971	4	0.333	139.195	90	1265	399.535	139.245	26.4833	10.7833	8.8972	26.8528	25.8444	83.609	2722.028	35.833	1022.861	411.194
3079	-65.5	3.5	550	0.116	195	0.076	62	0.451	12292.604	4	0.2	113.582	87.1	920	567.861	113.615	24.6028	10.9611	8.7194	24.9444	23.9778	81.473	2989.056	43.028	1195.222	359.583
3080	-65.5	4.5	562	0.138	192	0.107	37	0.56	12279.464	4	0.2	73.28	85.9	1470	735.479	73.287	24.3361	11.3556	8.2111	24.7	23.8	79.205	2953.444	61.389	1345.833	197.083
3081	-65.5	5.5	559	0.18	183	0.145	40	0.375	12262.544	4	0.2	69.968	90	1920	1019.347	70.047	23.7694	11.3167	7.8306	24.2472	23.2556	76.256	2864.5	68.528	1376.917	130.611
3082	-65.5	6.5	552	0.226	178	0.168	34	0.393	12241.843	4	0.2	80.58	89.4	1450	977.549	89.713	25.4306	10.6361	7.7056	26.0917	24.8639	74.756	2369.528	74.889	1217.722	88.333
3083	-65.5	7.5	493	0.263	180	0.135	35	0.271	12217.358	4	0.2	104.19	68.1	685	213.333	132.113	27.4444	10.0278	7.9028	28.2722	26.8556	71.628	1686.639	79.056	899.083	45.222
3084	-65.5	8.5	343	0.46	168	0.188	26	0.509	12189.089	2	0.667	90.603	45.4	160	140.833	139.873	26.9806	10.7389	8.0806	27.7667	26.475	72.494	1200.444	80.5	631.556	23.778
3085	-65.5	9.5	357	0.253	167	0.135	26	0.49	12157.038	2	0.5	83.675	67	455	139.722	132.59	26.525	11.2917	8.0333	27.2944	25.9472	73.808	972	79.056	510.528	27.167
3086	-65.5	45.5	206	0.086	40	0.091	13	0	8626.442	2	0.333	42.995	60	387	86.373	43.855	5.325	10.3107	2.7536	16.6393	-6.7536	81.269	1217.786	12.75	368.643	271.571
3087	-65.5	46.5	184	0.175	42	0.067	13	0	8469.989	2	0.333	44.37	50.8	127	67.16	45.078	4.7361	11.2361	2.725	17.2972	-8.5167	82.051	1127.056	11.056	329.528	255.861
3088	-65.5	47.5	181	0.17	39	0.152	11	0.154	8310.969	3	0	42.93	50	283	70.154	43.815	4.2455	10.1182	2.5	16.9485	-9.0394	80.404	1063.545	10.606	300.303	235.97
3089	-65.5	48.5	163	0.209	41	0.048	11	0	8149.441	2	0.333	38.225	50	1049	358.701	38.333	2.2	8.5222	2.2167	14.6194	-10.6417	77.68	1128.056	10.639	313.667	240.806
3090	-65.5	50.5	107	0.279	33	0.132	3	0.5	7819.087	1	0.5	33.18	30	883	394.826	33.255	-0.6767	9.6567	2.3133	12.3333	-14.7233	84.006	1035.567	19.4	316.167	189
3091	-65.5	51.5	93	0.376	31	0.205	3	0.5	7650.379	2	0	32.242	26.8	334	633.993	32.305	-3.1778	11.1444	2.3833	11.3389	-18.9917	86.494	928.028	30.278	322.194	140.361
3092	-65.5	52.5	84	0.134	31	0.114	3	0	7479.396	1	0.5	32.487	20	252	585.465	32.585	-3.8139	11.4444	2.3667	11.3611	-20.425	86.968	841.111	33.806	307.861	124.444
3093	-65.5	53.5	78	0.114	32	0.03	2	0.333	7306.198	1	0.5	32.167	14.1	210	538.694	32.248	-4.1833	10.6694	2.2194	11.1056	-20.7556	86.962	828.278	31.389	298.167	136.639
3094	-65.5	54.5	68	0.171	29	0.121	2	0	7130.846	1	0.5	31.52	10	314	597.09	31.613	-4.6194	9.8778	2.0833	10.6861	-21	87.551	763.694	32.611	279.361	128.833
3095	-65.5	55.5	62	0.151	29	0.094	2	0	6953.399	1	0	30.078	10	244	544.09	30.238	-5.3278	9.2194	1.9833	9.9028	-21.5028	88.263	681.5	35.611	258.306	111.056
3096	-65.5	56.5	59	0.181	27	0.1	2	0	6773.919	1	0.5	29.13	10	183	419.84	29.39	-5.7389	8.7472	1.9	9.1222	-21.4944	89.449	600.472	37.556	233.5	94.139
3097	-65.5	57.5	54	0.289	22	0.241	2	0	6592.466	1	0.5	27.922	9.8	426	388.229	28.245	-6.1	8.2139	1.8972	7.9944	-21.0917	90.256	553.528	36.389	214	86.444
3098	-65.5	58.5	48	0.314	19	0.269	1	0.5	6409.102	2	0	28.608	7.7	580	296.306	29.058	-6.1472	7.6528	1.8833	7.0139	-20.2222	90.513	496.056	36.778	193.472	75.583
3099	-64.5	-42.5	150	0.233	17	0.32	3	0.25	9070.304	2	0	17.855	0.78	155	21.059	59.31	13.3965	11.4138	4.7448	19.2172	7.4241	53.306	197.31	26.897	65.828	35.621
3100	-64.5	-40.5	163	0.147	23	0.343	5	0.286	9351.29	1	0.5	23.883	9.87	140	55.285	65.565	14.8806	13.2778	4.6472	21.5778	8.075	53.542	263.111	20.556	78.806	54.139
3101	-64.5	-39.5	166	0.198	26	0.366	5	0.286	9487.585	2	0	29.745	12.4	30	145.431	67.397	14.9778	14.7722	4.8111	22.0306	7.8694	53.944	297.75	27.25	89.528	48.75
3102	-64.5	-38.5	176	0.15	32	0.304	6	0.25	9621.037	2	0.333	40.597	27.3	275	174.306	67.797	15.0944	15.2	4.8139	22.4667	7.8611	54.603	377.194	36.528	124.944	47.306
3103	-64.5	-37.5	182	0.137	32	0.333	7	0.3	9751.613	1	0.667	46.415	36.6	183	246.972	65.078	14.9	15.3167	4.8056	22.3639	7.6889	57.576	472.778	40.528	162.417	52.833
